image_id,prob,label,threshold
00335.png,0.33922854,0,0.5
00519.png,0.0010666325,0,0.5
00642.png,0.000643452,0,0.5
00728.png,0.28118512,0,0.5
00771.png,0.21445544,0,0.5
00807.png,0.0009297073,0,0.5
00820.png,0.0003919719,0,0.5
00834.png,0.030640204,0,0.5
00880.png,0.00091815647,0,0.5
01050.png,0.00015160235,0,0.5
01167.png,9.90074e-06,0,0.5
01280.png,0.00055203045,0,0.5
01557.png,0.008749473,0,0.5
01560.png,1.5215195e-05,0,0.5
01602.png,0.06719609,0,0.5
01952.png,0.0022068534,0,0.5
02018.png,0.38800675,0,0.5
02022.png,4.0060962e-07,0,0.5
02135.png,9.96419e-05,0,0.5
02313.png,6.558799e-08,0,0.5
02356.png,0.8853115,1,0.5
02390.png,2.1387239e-09,0,0.5
02423.png,0.00013567557,0,0.5
02487.png,0.82545304,1,0.5
02617.png,0.00025876026,0,0.5
02909.png,8.689542e-07,0,0.5
02938.png,6.179362e-06,0,0.5
02976.png,0.00031413173,0,0.5
03032.png,0.26627582,0,0.5
03127.png,0.19310498,0,0.5
03199.png,6.7028486e-05,0,0.5
03294.png,6.945286e-05,0,0.5
03505.png,0.00026999298,0,0.5
03527.png,0.47254705,0,0.5
03634.png,0.98511595,1,0.5
03655.png,1.2572476e-05,0,0.5
03679.png,1.2586819e-10,0,0.5
03693.png,0.3246166,0,0.5
03711.png,0.08551785,0,0.5
03793.png,0.0003886516,0,0.5
03986.png,0.30453244,0,0.5
04223.png,0.84000176,1,0.5
04426.png,7.8821564e-08,0,0.5
04576.png,0.90925664,1,0.5
04656.png,0.9782689,1,0.5
04828.png,0.9998481,1,0.5
04991.png,2.0247751e-05,0,0.5
05105.png,0.28499916,0,0.5
05148.png,0.01921144,0,0.5
05339.png,0.0020371743,0,0.5
05450.png,0.0006062181,0,0.5
05454.png,0.13691288,0,0.5
05560.png,3.365519e-05,0,0.5
05687.png,0.009316642,0,0.5
05830.png,0.06835971,0,0.5
05888.png,8.518883e-06,0,0.5
05961.png,0.8844485,1,0.5
05970.png,6.0254565e-06,0,0.5
06062.png,0.0006941848,0,0.5
06142.png,0.6057021,1,0.5
06152.png,0.020231474,0,0.5
06154.png,2.1088683e-06,0,0.5
06216.png,0.003945929,0,0.5
06430.png,0.034575503,0,0.5
06462.png,0.67559445,1,0.5
06559.png,0.032446194,0,0.5
06720.png,2.7513774e-05,0,0.5
06930.png,0.27326128,0,0.5
07013.png,0.9286603,1,0.5
07057.png,0.67522764,1,0.5
07091.png,0.0007928799,0,0.5
07156.png,0.6478579,1,0.5
07216.png,0.91067046,1,0.5
07413.png,5.8516202e-06,0,0.5
07463.png,0.6306109,1,0.5
07543.png,0.6953096,1,0.5
07552.png,0.9676972,1,0.5
07716.png,0.014255911,0,0.5
07882.png,0.8589056,1,0.5
08071.png,0.47540855,0,0.5
08134.png,0.0017358252,0,0.5
08174.png,0.9707699,1,0.5
08243.png,0.007821474,0,0.5
08411.png,0.0002415815,0,0.5
08556.png,0.07271444,0,0.5
08727.png,0.59045166,1,0.5
08828.png,3.1223578e-06,0,0.5
08949.png,7.397232e-08,0,0.5
08995.png,0.0005570374,0,0.5
09016.png,0.00026643748,0,0.5
09253.png,8.7159285e-10,0,0.5
09346.png,0.00070106954,0,0.5
09372.png,0.046985593,0,0.5
09428.png,0.00024307938,0,0.5
09829.png,0.0011565463,0,0.5
09850.png,2.05335e-08,0,0.5
10104.png,0.0019133112,0,0.5
10105.png,0.004255084,0,0.5
10123.png,8.9599154e-05,0,0.5
10175.png,0.005349403,0,0.5
10316.png,0.0007437079,0,0.5
10320.png,0.8858834,1,0.5
10378.png,0.96270865,1,0.5
10386.png,0.6101213,1,0.5
10418.png,0.0077461274,0,0.5
10492.png,0.0005465072,0,0.5
10558.png,0.08826891,0,0.5
10641.png,0.009590502,0,0.5
10890.png,0.024319349,0,0.5
11299.png,0.021021396,0,0.5
11308.png,0.68627924,1,0.5
11336.png,0.00094719796,0,0.5
11347.png,0.00380151,0,0.5
11488.png,0.00040252553,0,0.5
11534.png,0.00012321044,0,0.5
11735.png,1.08557686e-07,0,0.5
11801.png,0.0031271414,0,0.5
11975.png,0.00016229165,0,0.5
12150.png,0.52120996,1,0.5
12307.png,0.0019898147,0,0.5
12364.png,0.0056250617,0,0.5
12455.png,0.336003,0,0.5
12585.png,0.00029501057,0,0.5
12749.png,8.952325e-08,0,0.5
12892.png,0.060204417,0,0.5
12901.png,0.84904355,1,0.5
12966.png,1.0322967e-07,0,0.5
13026.png,0.9683506,1,0.5
13281.png,0.0076420866,0,0.5
13409.png,0.83426946,1,0.5
13472.png,0.006889713,0,0.5
13527.png,0.8998017,1,0.5
13761.png,0.84176546,1,0.5
13836.png,0.17130846,0,0.5
14005.png,0.9636199,1,0.5
14085.png,0.0065223146,0,0.5
14444.png,0.018442323,0,0.5
14542.png,0.038151316,0,0.5
14651.png,0.0025075434,0,0.5
14798.png,0.0113707865,0,0.5
14864.png,4.30343e-07,0,0.5
14881.png,0.00020846307,0,0.5
15105.png,0.12237766,0,0.5
15133.png,0.0010694216,0,0.5
15465.png,0.0024004942,0,0.5
15502.png,0.0019687002,0,0.5
15599.png,0.52275985,1,0.5
15766.png,0.9298281,1,0.5
15825.png,0.98914427,1,0.5
15841.png,0.63959754,1,0.5
15908.png,0.018363507,0,0.5
15909.png,0.58757216,1,0.5
15994.png,0.15010248,0,0.5
16108.png,0.9253252,1,0.5
16190.png,0.0024409427,0,0.5
16219.png,0.9761874,1,0.5
16329.png,0.0071282964,0,0.5
16394.png,0.08920595,0,0.5
16526.png,0.00078202947,0,0.5
16670.png,0.1093034,0,0.5
16841.png,0.9973035,1,0.5
16996.png,0.035979766,0,0.5
17021.png,0.000956592,0,0.5
17058.png,0.026335293,0,0.5
17129.png,0.00023994684,0,0.5
17175.png,0.99977523,1,0.5
17241.png,0.022480141,0,0.5
17265.png,0.0010976797,0,0.5
17282.png,0.0025284884,0,0.5
17289.png,0.5037379,1,0.5
17399.png,0.99996495,1,0.5
17426.png,0.0004719842,0,0.5
17566.png,0.029240299,0,0.5
17613.png,0.13594656,0,0.5
17680.png,0.00017943147,0,0.5
17808.png,0.023171607,0,0.5
17873.png,4.5197263e-05,0,0.5
17882.png,0.0015371823,0,0.5
17978.png,8.1216254e-05,0,0.5
18061.png,0.6326481,1,0.5
18207.png,0.00011005651,0,0.5
18267.png,0.008047704,0,0.5
18560.png,0.022631587,0,0.5
18641.png,1.8486769e-10,0,0.5
18724.png,2.4744606e-05,0,0.5
18857.png,0.420789,0,0.5
19156.png,0.002261015,0,0.5
19277.png,5.123384e-06,0,0.5
19433.png,1.6955271e-05,0,0.5
19449.png,0.0679921,0,0.5
19497.png,0.00013848643,0,0.5
19522.png,0.0023647128,0,0.5
19766.png,0.49065372,0,0.5
19776.png,1.36800245e-05,0,0.5
19957.png,0.0045824214,0,0.5
00049.png,4.9172146e-09,0,0.5
00069.png,1.3174291e-08,0,0.5
00253.png,6.4915325e-06,0,0.5
00296.png,4.6593692e-07,0,0.5
00305.png,4.397218e-07,0,0.5
00335.png,1.13246365e-07,0,0.5
00519.png,1.1760553e-09,0,0.5
00642.png,3.2675422e-07,0,0.5
00728.png,1.5195791e-06,0,0.5
00771.png,3.3920406e-07,0,0.5
00807.png,1.971291e-10,0,0.5
00820.png,2.3124973e-10,0,0.5
00834.png,1.4267855e-13,0,0.5
00880.png,0.00057134236,0,0.5
01050.png,1.5543919e-14,0,0.5
01167.png,2.4585319e-12,0,0.5
01280.png,1.3916006e-05,0,0.5
01557.png,1.9879101e-08,0,0.5
01560.png,5.2881575e-07,0,0.5
01602.png,1.6568207e-14,0,0.5
01952.png,1.36026465e-05,0,0.5
02018.png,7.161591e-06,0,0.5
02022.png,1.494647e-07,0,0.5
02135.png,1.00983286e-07,0,0.5
02313.png,6.1910015e-08,0,0.5
02356.png,3.2668014e-11,0,0.5
02390.png,1.5322443e-14,0,0.5
02423.png,7.816624e-09,0,0.5
02487.png,3.1508865e-08,0,0.5
02617.png,1.0165372e-05,0,0.5
02909.png,4.955374e-09,0,0.5
02938.png,4.863244e-06,0,0.5
02976.png,1.1118835e-09,0,0.5
03032.png,0.025261734,0,0.5
03127.png,2.560601e-09,0,0.5
03199.png,9.708588e-10,0,0.5
03294.png,5.6028683e-05,0,0.5
03505.png,8.867504e-05,0,0.5
03527.png,3.7419183e-09,0,0.5
03634.png,5.950843e-08,0,0.5
03655.png,2.0741454e-06,0,0.5
03679.png,1.12297435e-10,0,0.5
03693.png,2.48255e-08,0,0.5
03711.png,5.3039885e-11,0,0.5
03793.png,6.313469e-08,0,0.5
03986.png,1.2129105e-09,0,0.5
04223.png,3.8517683e-10,0,0.5
04426.png,4.6543017e-12,0,0.5
04576.png,4.582484e-12,0,0.5
04656.png,1.4139205e-05,0,0.5
04828.png,1.5305336e-09,0,0.5
04991.png,3.5756906e-07,0,0.5
05105.png,5.1474515e-12,0,0.5
05148.png,1.1840923e-10,0,0.5
05339.png,2.6009856e-08,0,0.5
05450.png,1.2108488e-09,0,0.5
05454.png,1.8743541e-10,0,0.5
05560.png,2.7340889e-06,0,0.5
05687.png,2.561959e-09,0,0.5
05830.png,1.42034855e-08,0,0.5
05888.png,1.6670668e-09,0,0.5
05961.png,9.1587945e-14,0,0.5
05970.png,3.0240863e-05,0,0.5
06062.png,0.00061594805,0,0.5
06142.png,9.628835e-07,0,0.5
06152.png,7.292902e-09,0,0.5
06154.png,0.0002344602,0,0.5
06216.png,1.9879044e-06,0,0.5
06430.png,3.9561754e-09,0,0.5
06462.png,9.0489984e-11,0,0.5
06559.png,5.46304e-08,0,0.5
06720.png,7.308344e-09,0,0.5
06930.png,3.1114643e-05,0,0.5
07013.png,1.3726584e-08,0,0.5
07057.png,3.4272536e-09,0,0.5
07091.png,5.5711716e-08,0,0.5
07156.png,1.6061828e-10,0,0.5
07216.png,3.0030575e-10,0,0.5
07413.png,2.2522697e-09,0,0.5
07463.png,7.113171e-05,0,0.5
07543.png,1.2509102e-07,0,0.5
07552.png,3.255507e-10,0,0.5
07716.png,1.4387277e-09,0,0.5
07882.png,0.0003196723,0,0.5
08071.png,0.005064886,0,0.5
08134.png,5.5303357e-12,0,0.5
08174.png,1.0307699e-11,0,0.5
08243.png,5.513095e-12,0,0.5
08411.png,6.181798e-08,0,0.5
08556.png,5.660421e-10,0,0.5
08727.png,2.1071527e-09,0,0.5
08828.png,6.2453782e-06,0,0.5
08949.png,0.00068846374,0,0.5
08995.png,1.7297488e-10,0,0.5
09016.png,6.4700616e-06,0,0.5
09253.png,1.0325109e-08,0,0.5
09346.png,9.508875e-12,0,0.5
09372.png,2.0444163e-12,0,0.5
09428.png,2.3116065e-10,0,0.5
09829.png,2.0442117e-06,0,0.5
09850.png,4.8824665e-13,0,0.5
10104.png,1.9530042e-07,0,0.5
10105.png,1.629045e-10,0,0.5
10123.png,0.0018421524,0,0.5
10175.png,9.460766e-05,0,0.5
10316.png,1.0344545e-08,0,0.5
10320.png,5.8024238e-08,0,0.5
10378.png,4.5936687e-07,0,0.5
10386.png,3.4846874e-12,0,0.5
10418.png,3.8177257e-07,0,0.5
10492.png,0.0022407232,0,0.5
10558.png,1.4142978e-09,0,0.5
10641.png,1.170995e-08,0,0.5
10890.png,3.3025966e-09,0,0.5
11299.png,2.773814e-08,0,0.5
11308.png,2.3845097e-08,0,0.5
11336.png,3.3267349e-09,0,0.5
11347.png,4.3695336e-09,0,0.5
11488.png,1.84569e-13,0,0.5
11534.png,1.3412488e-05,0,0.5
11735.png,1.4071288e-14,0,0.5
11801.png,3.731479e-07,0,0.5
11975.png,4.1579584e-11,0,0.5
12150.png,1.0902185e-05,0,0.5
12307.png,1.1300502e-07,0,0.5
12364.png,2.338933e-12,0,0.5
12455.png,2.2040242e-08,0,0.5
12585.png,8.353418e-08,0,0.5
12749.png,0.000160844,0,0.5
12892.png,9.934603e-08,0,0.5
12901.png,9.501819e-07,0,0.5
12966.png,3.2828873e-10,0,0.5
13026.png,9.559373e-12,0,0.5
13281.png,1.0600493e-05,0,0.5
13409.png,5.6500765e-10,0,0.5
13472.png,1.2167504e-05,0,0.5
13527.png,1.5676924e-10,0,0.5
13761.png,1.3797561e-08,0,0.5
13836.png,9.7284736e-11,0,0.5
14005.png,1.5663989e-09,0,0.5
14085.png,1.0255773e-05,0,0.5
14444.png,8.8463986e-10,0,0.5
14542.png,5.0580757e-09,0,0.5
14651.png,2.519469e-10,0,0.5
14798.png,2.1150133e-06,0,0.5
14864.png,2.4890832e-12,0,0.5
14881.png,0.00039841208,0,0.5
15105.png,8.0441485e-09,0,0.5
15133.png,0.0005159832,0,0.5
15465.png,1.6339514e-07,0,0.5
15502.png,0.00091542886,0,0.5
15599.png,8.436763e-06,0,0.5
15766.png,1.0967529e-07,0,0.5
15825.png,4.8794973e-09,0,0.5
15841.png,0.00014641677,0,0.5
15908.png,4.024253e-12,0,0.5
15909.png,7.7820694e-08,0,0.5
15994.png,4.7138744e-08,0,0.5
16108.png,3.040941e-06,0,0.5
16190.png,0.00038517252,0,0.5
16219.png,9.850824e-07,0,0.5
16329.png,1.587524e-07,0,0.5
16394.png,3.0396968e-05,0,0.5
16526.png,0.0006558739,0,0.5
16670.png,1.0661431e-10,0,0.5
16841.png,2.104346e-06,0,0.5
16996.png,8.9546273e-07,0,0.5
17021.png,0.12533364,0,0.5
17058.png,1.5105658e-13,0,0.5
17129.png,9.25677e-06,0,0.5
17175.png,6.2672177e-07,0,0.5
17241.png,5.58472e-10,0,0.5
17265.png,4.695488e-08,0,0.5
17282.png,1.447275e-05,0,0.5
17289.png,6.577772e-07,0,0.5
17399.png,2.1433741e-10,0,0.5
17426.png,5.726893e-10,0,0.5
17566.png,3.2765392e-13,0,0.5
17613.png,1.3297456e-09,0,0.5
17680.png,3.8150497e-10,0,0.5
17808.png,2.6620066e-06,0,0.5
17873.png,5.0132933e-11,0,0.5
17882.png,1.4215125e-10,0,0.5
17978.png,0.0017952141,0,0.5
18061.png,9.713413e-08,0,0.5
18207.png,8.211454e-11,0,0.5
18267.png,6.658546e-14,0,0.5
18560.png,8.447647e-08,0,0.5
18641.png,1.3315887e-12,0,0.5
18724.png,6.2435046e-10,0,0.5
18857.png,1.1532869e-08,0,0.5
19156.png,2.4730136e-07,0,0.5
19277.png,2.5264862e-06,0,0.5
19433.png,2.15432e-15,0,0.5
19449.png,7.621368e-08,0,0.5
19497.png,1.09747276e-07,0,0.5
19522.png,0.00010839508,0,0.5
19766.png,1.3008871e-11,0,0.5
19776.png,3.7587964e-11,0,0.5
19957.png,9.297353e-06,0,0.5
00049.png,1.7967011e-05,0,0.5
00069.png,0.00047169006,0,0.5
00253.png,0.41393405,0,0.5
00296.png,0.025304142,0,0.5
00305.png,6.232578e-05,0,0.5
00335.png,2.290187e-09,0,0.5
00519.png,0.878946,1,0.5
00642.png,2.6634336e-07,0,0.5
00728.png,0.00689759,0,0.5
00771.png,0.060370326,0,0.5
00807.png,0.033219337,0,0.5
00820.png,0.0009378595,0,0.5
00834.png,0.083448075,0,0.5
00880.png,2.0693882e-07,0,0.5
01050.png,2.096028e-06,0,0.5
01167.png,0.00024148062,0,0.5
01280.png,0.0038305419,0,0.5
01557.png,0.63184184,1,0.5
01560.png,0.0061807614,0,0.5
01602.png,3.35793e-05,0,0.5
01952.png,0.00029796702,0,0.5
02018.png,0.005658754,0,0.5
02022.png,1.9389758e-05,0,0.5
02135.png,4.089977e-06,0,0.5
02313.png,0.008346487,0,0.5
02356.png,0.0040921196,0,0.5
02390.png,0.0038215816,0,0.5
02423.png,0.98550284,1,0.5
02487.png,0.20694068,0,0.5
02617.png,0.0195343,0,0.5
02909.png,0.015235596,0,0.5
02938.png,0.36784372,0,0.5
02976.png,0.7326926,1,0.5
03032.png,0.017247563,0,0.5
03127.png,0.000121968216,0,0.5
03199.png,3.8894676e-08,0,0.5
03294.png,0.01221072,0,0.5
03505.png,0.068564415,0,0.5
03527.png,0.00026057,0,0.5
03634.png,0.00095874805,0,0.5
03655.png,0.007794099,0,0.5
03679.png,0.0041283737,0,0.5
03693.png,0.0014912076,0,0.5
03711.png,2.3857895e-06,0,0.5
03793.png,0.00023752564,0,0.5
03986.png,3.2072726e-06,0,0.5
04223.png,0.0007052356,0,0.5
04426.png,0.14079568,0,0.5
04576.png,0.0015552471,0,0.5
04656.png,0.00029677848,0,0.5
04828.png,0.00030697358,0,0.5
04991.png,0.00039795617,0,0.5
05105.png,0.0003696247,0,0.5
05148.png,0.00022430129,0,0.5
05339.png,3.7157246e-05,0,0.5
05450.png,0.07657176,0,0.5
05454.png,5.66766e-06,0,0.5
05560.png,0.0015414153,0,0.5
05687.png,0.0005636391,0,0.5
05830.png,0.020730559,0,0.5
05888.png,0.00014173372,0,0.5
05961.png,0.0008442336,0,0.5
05970.png,1.2118347e-05,0,0.5
06062.png,0.99739516,1,0.5
06142.png,0.0016903237,0,0.5
06152.png,0.53318113,1,0.5
06154.png,0.52264917,1,0.5
06216.png,0.008655651,0,0.5
06430.png,0.013126818,0,0.5
06462.png,0.0011401545,0,0.5
06559.png,9.052115e-09,0,0.5
06720.png,6.745413e-06,0,0.5
06930.png,0.0018735772,0,0.5
07013.png,0.00010552362,0,0.5
07057.png,0.91840637,1,0.5
07091.png,0.30686012,0,0.5
07156.png,3.182625e-05,0,0.5
07216.png,4.13175e-05,0,0.5
07413.png,0.9426021,1,0.5
07463.png,0.13344838,0,0.5
07543.png,0.00016178998,0,0.5
07552.png,0.12862544,0,0.5
07716.png,0.8450586,1,0.5
07882.png,0.013007787,0,0.5
08071.png,2.5624845e-06,0,0.5
08134.png,4.214834e-05,0,0.5
08174.png,0.0090655815,0,0.5
08243.png,0.00020852707,0,0.5
08411.png,0.06227645,0,0.5
08556.png,7.0141186e-06,0,0.5
08727.png,0.004724518,0,0.5
08828.png,0.00015811746,0,0.5
08949.png,0.024534784,0,0.5
08995.png,0.05155558,0,0.5
09016.png,1.3132893e-05,0,0.5
09253.png,0.002346403,0,0.5
09346.png,0.014387766,0,0.5
09372.png,0.0031942923,0,0.5
09428.png,8.4497735e-08,0,0.5
09829.png,0.0009817078,0,0.5
09850.png,0.12285529,0,0.5
10104.png,0.0010319675,0,0.5
10105.png,6.391912e-07,0,0.5
10123.png,0.021400122,0,0.5
10175.png,0.75576574,1,0.5
10316.png,0.8846004,1,0.5
10320.png,3.659676e-05,0,0.5
10378.png,0.00056931697,0,0.5
10386.png,0.0011270237,0,0.5
10418.png,4.8563434e-06,0,0.5
10492.png,0.0010545324,0,0.5
10558.png,0.0001224035,0,0.5
10641.png,5.566313e-05,0,0.5
10890.png,6.738289e-05,0,0.5
11299.png,0.14774877,0,0.5
11308.png,3.033572e-05,0,0.5
11336.png,0.0023417373,0,0.5
11347.png,0.008478866,0,0.5
11488.png,0.00040683578,0,0.5
11534.png,0.00021469237,0,0.5
11735.png,6.2143556e-08,0,0.5
11801.png,5.1891067e-05,0,0.5
11975.png,0.31539097,0,0.5
12150.png,0.00016900063,0,0.5
12307.png,7.5189632e-06,0,0.5
12364.png,0.0014361371,0,0.5
12455.png,0.025063187,0,0.5
12585.png,3.6395424e-05,0,0.5
12749.png,0.8974478,1,0.5
12892.png,3.688769e-05,0,0.5
12901.png,3.5096423e-07,0,0.5
12966.png,0.0699275,0,0.5
13026.png,0.6344679,1,0.5
13281.png,0.0002510934,0,0.5
13409.png,9.531552e-05,0,0.5
13472.png,5.396125e-05,0,0.5
13527.png,0.5489848,1,0.5
13761.png,2.3772727e-05,0,0.5
13836.png,0.07624501,0,0.5
14005.png,0.9976922,1,0.5
14085.png,0.44005597,0,0.5
14444.png,0.12817198,0,0.5
14542.png,0.00013688057,0,0.5
14651.png,0.9311576,1,0.5
